x,y,label
-1.5208589,10.536664,dress
-5.1281,2.8996673,t-shirt
-4.9898353,1.2183005,t-shirt
21.097153,0.4758802,ankle boot
20.161531,1.4665384,ankle boot
0.79543775,1.6478168,coat
12.148594,-11.821527,bag
20.935066,0.05406928,ankle boot
13.83926,3.5083194,sandal
7.5096354,15.0821705,trouser
8.399948,-7.0677195,pullover
1.0163901,1.1662554,coat
-0.44426984,-1.9201888,shirt
3.7315133,-1.9514426,coat
0.7326963,13.291013,dress
12.504223,-12.143894,bag
14.7401905,-10.36004,bag
8.021625,-6.2458944,pullover
20.97491,2.0990896,ankle boot
2.2504997,-0.31403324,coat
0.6300656,1.4898247,coat
15.146949,-0.8381123,sandal
-4.359978,2.1432245,t-shirt
18.053318,12.380799,sneaker
21.557013,0.7319425,ankle boot
21.093784,2.3179858,ankle boot
-1.8833954,9.980104,dress
19.761305,-0.58405375,ankle boot
3.8840191,-1.5821965,coat
-0.056182504,12.61183,dress
-6.015055,1.9576043,t-shirt
15.372282,-0.6328324,sandal
-4.6207213,2.079899,t-shirt
5.8773284,-5.133479,pullover
15.348461,0.88224036,sandal
0.48241124,6.4681063,t-shirt
2.8406887,-0.987517,coat
8.357513,-6.2104445,pullover
5.3971987,1.639056,t-shirt
14.962043,-8.597297,bag
14.279497,2.524204,sandal
19.61973,12.490904,sneaker
8.173249,-6.615735,pullover
15.67815,0.5900431,sandal
-0.9437592,13.621677,dress
8.487328,-6.6747994,pullover
8.208137,13.815983,trouser
14.882505,-9.076568,bag
-1.5052806,10.693624,dress
14.51767,3.0452504,sandal
2.9191308,-1.4638828,coat
12.945831,-11.8704195,bag
6.1845613,-6.44141,pullover
21.51259,2.4015195,ankle boot
18.56074,11.640124,sandal
8.31936,15.121048,trouser
19.508865,12.543906,sneaker
-1.3967103,9.913961,dress
21.329794,1.8309685,ankle boot
18.231125,11.809516,sneaker
-5.526506,1.0376765,t-shirt
12.762579,-12.119366,bag
14.582638,-9.382251,bag
8.160875,-6.7500224,pullover
15.484584,0.25072336,sandal
-1.6549385,11.995799,dress
15.484497,-10.031406,bag
8.447499,14.379044,trouser
10.911556,-12.027696,bag
21.406178,1.7675469,ankle boot
-3.905014,3.145764,t-shirt
-0.14457148,11.781238,dress
1.8095015,-1.0401256,coat
-1.4056903,13.156271,dress
4.1369367,-1.0059875,coat
-0.4058562,12.583057,dress
-1.6766391,10.789115,dress
2.3772686,-2.3213935,coat
0.093236275,13.503265,dress
2.5830903,0.12391462,coat
2.048462,-1.0864834,coat
0.9822005,6.0660195,t-shirt
13.041462,-11.746057,bag
8.337674,-6.386891,pullover
15.614893,-9.496289,bag
17.647749,10.910614,sneaker
4.8467517,1.0535277,shirt
8.17179,-6.2950416,pullover
-5.828063,1.8632774,t-shirt
-5.4073305,1.8786361,t-shirt
-3.940967,3.1918182,t-shirt
7.263691,-6.3708673,pullover
-1.1459632,13.168611,dress
3.5893536,-1.9752562,coat
-0.8285785,-0.87373483,shirt
19.179153,11.770326,sneaker
21.055145,2.0645945,ankle boot
1.8625758,4.241215,shirt
19.788282,-1.0067954,ankle boot
18.32524,12.207295,sneaker
11.1001215,-12.351013,bag
7.206876,-7.1366153,pullover
15.704524,-9.131337,bag
-0.19786121,11.996327,dress
3.1362665,-2.1766448,coat
6.0044007,15.760569,trouser
20.849585,0.3500669,ankle boot
21.478817,2.9586701,ankle boot
2.012725,-1.4309249,coat
2.2563138,-1.6340696,coat
21.818089,2.4121885,ankle boot
2.5701907,-0.4241345,coat
1.0417403,6.2697377,t-shirt
2.534002,0.2536053,coat
18.117645,12.134816,sneaker
-1.4253104,11.131795,dress
15.326407,1.3176478,sandal
1.9676753,-0.7823275,coat
18.122765,12.311161,sneaker
4.4329076,-1.841861,coat
19.72462,12.334787,sneaker
-0.06777083,-2.2365851,shirt
0.6763042,13.305487,dress
18.941116,11.417484,sneaker
14.086945,5.3188257,sandal
7.7657394,13.196538,trouser
5.8292046,-6.167631,pullover
2.2628083,0.15746726,coat
6.0296326,-0.9386599,trouser
8.249762,-5.886614,pullover
0.9319824,1.4400171,coat
1.4680033,1.5581096,coat
1.7687285,1.0928613,coat
14.801688,-9.165828,bag
14.832444,1.1912677,sandal
21.17061,3.2613008,ankle boot
8.003487,13.029177,trouser
8.349076,-6.504257,pullover
-0.745946,-3.24305,shirt
7.9400883,15.447361,trouser
14.305752,2.8109086,sandal
14.771441,3.8983123,sandal
-4.644435,1.8337203,t-shirt
6.75356,-4.5756454,pullover
-5.9191093,1.2293316,t-shirt
20.102257,0.5687653,ankle boot
-4.1307416,3.8090155,t-shirt
5.339313,-0.12427311,shirt
2.9391358,-0.98518014,coat
12.43924,-12.3001375,bag
15.267395,2.1752336,sandal
-4.4653034,2.805638,t-shirt
6.889057,-6.052673,pullover
-1.9881673,10.716599,dress
8.044562,14.945831,trouser
2.174077,4.8278937,shirt
2.722033,-1.2817556,coat
-1.3141266,10.869158,dress
7.565834,-6.840904,pullover
0.1452165,13.525985,dress
17.118074,11.718139,sneaker
19.62787,12.579783,sneaker
6.260348,-6.0731807,pullover
0.86902994,1.7740238,coat
8.125321,-4.385172,pullover
14.197639,5.052458,sandal
-4.735779,3.1125958,t-shirt
-1.1601722,-0.9164159,shirt
1.0532297,6.3227158,t-shirt
7.454143,14.120072,trouser
-0.9802119,12.206349,dress
8.359579,15.6639595,trouser
8.052503,-4.41782,pullover
9.006176,13.229558,trouser
18.697311,12.501352,sneaker
8.080085,-5.3311796,pullover
5.6413827,-5.074871,pullover
0.7948107,6.0468936,t-shirt
1.9374831,-0.3680669,coat
13.803362,3.5091913,sandal
17.779083,11.589647,sneaker
-5.948885,0.7792726,t-shirt
-1.9459429,12.846516,dress
18.650127,11.3660345,sneaker
19.86364,-1.1967126,ankle boot
21.39972,1.1956198,ankle boot
19.814949,12.40965,sneaker
8.1293545,13.845188,trouser
2.9210324,4.927812,shirt
20.06508,0.26990584,ankle boot
5.53708,1.7632782,t-shirt
-0.48697582,-3.39295,shirt
13.716949,-10.501299,bag
14.49305,4.630049,sandal
19.78491,-1.2726195,ankle boot
0.32316604,-4.217031,shirt
14.871203,-10.290471,bag
7.793727,-4.8612723,pullover
7.9597654,-5.2354984,pullover
8.1116295,12.8348875,trouser
-0.8912194,12.780425,dress
18.147087,11.381882,sneaker
7.74995,14.277018,trouser
-4.3813725,3.3661573,t-shirt
-0.35723886,13.085053,dress
15.390797,-9.942879,bag
6.9829926,-5.9524965,pullover
1.4647952,-0.40121418,coat
3.4408896,-0.38689652,coat
7.0930114,-6.980546,pullover
6.7988496,15.04575,trouser
13.706858,4.1565857,sandal
2.3838537,-1.6070913,coat
21.71427,2.1613355,ankle boot
13.400725,-10.970444,bag
15.402453,1.6946545,sandal
9.291623,-6.3348083,pullover
-1.6377652,13.161331,dress
15.278475,1.6572855,sandal
8.1848135,-7.148936,pullover
21.57582,2.6743689,ankle boot
-5.708403,2.2144449,t-shirt
21.182856,3.6168065,ankle boot
-4.6667905,3.0691488,t-shirt
7.444586,14.8608265,trouser
-1.2187154,-3.8761327,shirt
8.49893,-5.5575128,pullover
1.9281301,-1.0756407,coat
14.436614,-10.469346,bag
-5.875453,0.7893327,t-shirt
19.91472,0.6889635,ankle boot
11.003909,-12.5054455,bag
21.370989,0.7384854,ankle boot
-4.975201,1.9859201,t-shirt
3.414592,2.7699168,shirt
6.51947,15.270373,trouser
5.959348,15.859351,trouser
3.4982495,-1.79976,coat
-1.6530062,-1.7273923,shirt
-5.8260975,0.9451254,t-shirt
-0.060724206,-4.260419,shirt
15.554054,-9.418997,bag
2.729049,-0.4765649,coat
19.167685,12.205715,sneaker
-1.7860857,10.75701,dress
20.990562,1.9258386,ankle boot
-4.456413,3.3534389,t-shirt
3.0109346,-0.07267881,coat
-4.9759984,2.1310778,t-shirt
12.860522,-11.335657,bag
-1.3263267,12.423442,dress
-0.38376638,-3.7331815,shirt
-1.1001432,-0.85314924,shirt
0.90240467,6.6759977,t-shirt
19.350552,12.309506,sneaker
11.942167,-12.04937,bag
18.758812,12.4343195,sneaker
20.868732,-0.47493124,ankle boot
21.437601,1.5267104,sandal
16.211843,11.656022,sneaker
4.033849,-2.2607787,coat
6.353522,-6.0010104,pullover
-6.124194,0.96999663,t-shirt
5.4350615,1.662521,t-shirt
18.06135,12.1537895,sneaker
2.139921,4.131257,shirt
1.6014766,-0.22691691,coat
3.1100173,-0.3899917,coat
1.8902714,0.810788,coat
19.848284,0.057745095,ankle boot
8.380318,-4.687935,pullover
7.640107,13.252078,trouser
-1.0753042,13.01086,dress
20.867176,-0.31327346,ankle boot
6.4526987,15.01068,trouser
-4.5485196,2.1388824,t-shirt
6.4869723,15.616815,trouser
7.5043054,15.0195,trouser
15.361348,0.104980335,sandal
0.8940919,6.33346,t-shirt
-6.4577403,1.1272138,t-shirt
-4.607524,2.554017,t-shirt
-1.698281,10.453259,dress
2.6033607,-0.51520383,coat
15.204159,2.0208602,sandal
17.91594,11.367494,sneaker
15.341903,0.6638554,sandal
8.94356,-6.6290317,pullover
7.550754,-5.5169454,pullover
5.7916236,-5.8843055,pullover
-1.4865454,10.451446,dress
10.772247,-12.430469,bag
7.7685385,-4.7720623,pullover
15.615087,0.6498663,sandal
2.851023,4.392908,shirt
7.6979766,15.567009,trouser
21.689678,2.3653512,ankle boot
15.263339,-0.65969366,sandal
15.265048,-9.437141,bag
-1.6961461,11.262091,dress
-1.8203511,11.488272,dress
20.688307,-0.6748294,ankle boot
-5.98386,0.7041866,t-shirt
4.2220345,-0.79549646,coat
6.7708793,-5.631105,pullover
8.648719,14.945864,trouser
14.853009,-10.1095915,bag
11.236928,-12.542938,bag
0.85429496,6.6190395,t-shirt
-6.1208534,0.8850221,t-shirt
11.098067,-12.017537,bag
8.665849,13.606998,trouser
5.8559027,-6.432083,pullover
3.302864,-0.94083273,coat
2.2846143,4.37649,shirt
15.179812,-0.8601755,sandal
-0.67522407,12.389086,dress
14.275074,5.0982,sandal
7.550846,-6.5364413,pullover
-5.2666025,0.6906076,t-shirt
-0.60565376,12.9644985,dress
-1.138694,-3.6586783,shirt
2.5563576,0.21118811,coat
-1.0064293,-2.610081,shirt
-1.7244807,10.806695,dress
20.953463,-0.09402727,ankle boot
7.947107,15.721594,trouser
14.49479,4.3906603,sandal
12.753541,-11.997267,bag
18.091002,12.146836,sneaker
21.25442,3.5413678,ankle boot
-0.24463174,12.662165,dress
-2.003609,10.414209,shirt
20.130299,0.59959555,ankle boot
8.026904,13.302945,trouser
15.077463,-9.282341,bag
0.87514627,6.648475,t-shirt
3.5431156,9.104376,trouser
9.257122,13.238814,trouser
3.322135,-1.903826,coat
14.518051,2.4246323,sandal
15.651531,0.14729325,sandal
8.458969,-5.858505,pullover
14.25381,4.87273,sandal
-0.6368502,-1.6650392,shirt
20.552477,-0.1884292,ankle boot
8.179471,-6.124584,pullover
21.307009,1.8726499,ankle boot
10.575705,-11.913606,bag
5.7861433,-6.2159004,pullover
7.35443,-6.2980475,pullover
21.482485,2.9057615,ankle boot
7.04878,-5.571861,pullover
5.5595512,-0.44583356,shirt
-5.936267,1.1651444,t-shirt
10.078204,-2.2178073,coat
7.3748317,-6.4423113,pullover
19.728859,12.545864,sneaker
14.849443,-10.26963,bag
8.599187,15.464728,trouser
12.921466,-11.926171,bag
7.513154,15.584225,trouser
-4.7995286,2.579296,t-shirt
3.4230208,-2.3903394,coat
20.79674,0.84387183,ankle boot
-4.001508,3.7965658,pullover
-5.7163405,0.60355073,t-shirt
-4.73158,2.2283494,t-shirt
6.3533,-6.384867,pullover
1.8781354,-0.5991888,coat
8.940465,13.297433,trouser
0.78407127,5.9762635,t-shirt
8.891017,-6.9241033,pullover
7.1014256,15.92318,trouser
-3.9601278,3.114243,t-shirt
-0.88585156,-4.4212856,shirt
19.111813,11.400223,sneaker
21.187231,2.541215,ankle boot
9.386729,13.614223,trouser
12.577347,-11.99647,bag
-0.39406827,-2.0800924,shirt
19.598618,12.127652,sneaker
8.945347,-6.700205,pullover
-0.31214458,12.582777,dress
8.968345,-5.5700035,pullover
8.0338,14.997552,trouser
2.2866104,-2.153259,coat
0.8187561,1.5273204,coat
15.463766,-9.395151,bag
5.4399443,1.6716286,t-shirt
-0.9845374,-3.667791,shirt
-5.393126,0.4483819,t-shirt
6.5983815,-6.295129,pullover
-1.1852835,-2.8695202,shirt
8.76212,-6.788047,pullover
-4.5855327,2.7416918,t-shirt
-1.3725194,10.498188,dress
20.027199,0.09503905,ankle boot
15.340915,-9.683931,bag
19.21948,11.703149,sneaker
9.267432,13.57401,trouser
13.823633,4.0329437,sandal
11.843917,-12.383801,bag
16.799067,11.697518,sneaker
-4.766709,2.9184608,t-shirt
15.637829,-9.573197,bag
6.4892697,14.913463,trouser
9.519361,14.326015,trouser
13.69519,4.1595755,sandal
-6.0394015,1.3316253,t-shirt
17.955273,11.803806,sneaker
-6.313301,1.7437594,t-shirt
14.984317,-10.162321,bag
-4.80449,2.8888576,t-shirt
17.823067,11.552058,sneaker
-0.31278488,-4.393599,shirt
0.3291913,5.612042,t-shirt
13.063339,-11.396598,bag
2.2621033,-1.679668,coat
0.91180813,2.5734248,coat
7.6628003,-5.3191266,pullover
-6.204518,0.96919507,t-shirt
-5.411341,2.1105962,t-shirt
15.53425,-9.799872,bag
21.014954,1.612546,ankle boot
13.71389,4.127733,sandal
-0.9208156,11.352034,dress
-0.8803421,13.588945,dress
2.423132,0.2943323,coat
18.580296,11.993336,sneaker
-6.4150324,1.1446478,t-shirt
15.09672,1.29411,sandal
-1.0603683,-3.886243,shirt
-1.567269,-2.1909142,shirt
8.159683,13.273333,trouser
15.070072,1.9547554,sandal
-4.543639,2.3226418,t-shirt
0.7100629,6.233955,t-shirt
-3.5380666,2.5939667,t-shirt
2.4738386,-2.1912448,coat
2.2089868,-0.30791348,coat
1.9131699,-1.067471,coat
10.773644,-12.4170065,bag
6.90249,14.292364,trouser
11.830457,-12.252555,bag
2.5942824,-2.3987026,coat
0.49517578,6.3587513,t-shirt
15.399011,1.3367337,sandal
-0.60933334,-2.916302,shirt
19.805193,-0.39728194,ankle boot
8.654219,-6.6658845,pullover
-0.8833743,-0.7209518,shirt
-1.63407,-1.5850929,shirt
21.126604,0.25064933,ankle boot
3.7228074,-1.8895997,coat
-1.6699246,12.428193,dress
8.911836,-6.2949934,pullover
-1.1583823,13.445641,dress
8.441316,15.524859,trouser
-5.1632066,1.7008419,t-shirt
7.2705564,-5.101443,pullover
7.282147,-4.226624,pullover
7.237399,-5.3612022,pullover
5.2357593,-0.09997461,shirt
-1.440703,13.3956995,dress
5.9767942,-3.9903882,pullover
1.949513,-1.773264,coat
21.73134,1.95647,ankle boot
19.358671,11.385066,sneaker
15.54765,0.09064474,sandal
3.0696087,-0.4511016,coat
2.6655455,-0.32159135,coat
2.4750178,2.874997,shirt
-5.8341813,2.0965002,t-shirt
2.2048213,0.50229,coat
16.675297,11.456665,sneaker
18.076532,12.273707,sneaker
15.680028,0.9498891,sandal
0.83095276,2.6075387,coat
15.227357,2.0756345,sandal
8.221128,13.219165,trouser
2.0241406,-0.050486363,coat
14.233044,2.0580049,sandal
8.074467,-6.12022,pullover
20.086472,0.07327413,ankle boot
11.963451,-12.517195,bag
3.5195522,2.7192998,shirt
19.663065,0.069513775,ankle boot
9.197668,14.302676,trouser
3.0665102,-1.0855938,coat
21.43199,3.113409,ankle boot
19.736341,-1.117105,ankle boot
14.067369,3.8848703,sandal
-1.5590073,10.821443,dress
7.506467,14.787963,trouser
-0.9370427,13.567687,dress
-0.7974083,13.064619,dress
-0.46818224,12.857561,dress
8.095988,-5.6104064,pullover
2.395713,3.9214437,shirt
19.909046,-0.52440053,ankle boot
7.032189,2.0100796,dress
0.9011536,2.5151615,shirt
-4.4273067,3.3005562,t-shirt
11.416612,-11.868215,bag
16.720308,12.10468,sneaker
17.902508,10.956017,sneaker
21.563778,3.2660708,ankle boot
20.920021,-0.39636374,ankle boot
-6.1173224,1.0775542,t-shirt
2.549258,-1.4669508,coat
21.646503,1.0649331,ankle boot
21.402906,3.0348163,ankle boot
10.79586,-12.453779,bag
6.193627,-0.2154127,shirt
-0.4619711,12.24837,dress
13.832395,3.642615,sandal
21.617033,0.5325985,ankle boot
3.282128,-0.88319653,coat
14.733487,-8.941745,bag
5.849699,-5.599294,pullover
1.8664004,-0.7670767,coat
21.61085,2.7229736,ankle boot
14.529727,-8.897119,bag
-6.1800036,0.8706334,t-shirt
-1.1363264,-0.8430527,shirt
8.142741,15.0506315,trouser
9.204271,-6.4845424,pullover
15.680729,-9.144451,bag
8.3573065,-6.422366,pullover
9.391416,13.100401,trouser
20.934015,-0.39018467,ankle boot
8.399811,14.755283,trouser
15.455237,-9.568151,bag
18.741776,12.02945,sneaker
-0.7386682,13.416639,dress
3.9212797,2.1629112,shirt
-1.3882273,-1.8654598,shirt
21.36274,1.596707,ankle boot
-0.4618467,-3.6255975,shirt
-0.6203152,12.767238,shirt
-0.11680922,13.396485,dress
-1.7256123,-1.9387162,shirt
18.987354,12.497508,sneaker
21.169292,3.6208484,ankle boot
14.911636,-8.7049265,bag
17.878836,11.395179,sneaker
7.643685,-5.3971434,pullover
-0.92447835,13.4749155,dress
15.186816,-0.57947713,sandal
-6.198575,1.1082606,t-shirt
1.0673599,6.467886,t-shirt
8.428473,-6.4424953,pullover
21.330091,1.4059258,ankle boot
-0.6009594,10.849403,dress
9.370756,14.491585,trouser
7.693364,12.875683,trouser
8.533118,15.192891,trouser
1.3953502,2.1260128,coat
-5.550607,0.8383268,t-shirt
11.989648,-11.803964,bag
-4.015681,3.7962873,t-shirt
19.246435,11.301054,sandal
21.071337,0.91447943,ankle boot
-1.9427854,10.738582,dress
0.7197056,13.235979,dress
15.142034,-10.159244,bag
20.406284,0.7025227,ankle boot
18.174925,12.217965,sneaker
13.289954,-11.076411,bag
13.50333,-9.870596,bag
8.273856,14.2602415,trouser
7.8864083,-5.2644315,pullover
21.528738,2.4875667,ankle boot
14.317333,-9.168921,bag
15.245605,1.8575088,sandal
14.92468,-8.967712,bag
15.87351,0.31648892,sandal
12.399558,-12.332334,bag
2.6068163,0.24140762,coat
4.500622,1.5736802,shirt
17.954166,11.145158,sneaker
19.171965,11.346645,sneaker
13.231936,-11.803641,bag
15.367338,0.35234022,sandal
-1.3739958,12.640582,dress
11.216606,-11.986715,bag
17.997364,12.138291,sneaker
1.8986105,-0.8478026,coat
2.5533566,0.22602955,coat
21.384611,0.71809417,ankle boot
-0.3804174,12.573746,dress
3.7968454,-0.9964072,coat
-0.7741918,13.030857,dress
16.254585,11.723971,sneaker
13.749849,-10.054573,bag
8.901182,-6.5362773,pullover
18.816362,12.414943,sneaker
7.883594,-4.8568034,shirt
14.42931,-10.204412,bag
19.836153,-0.56816626,ankle boot
-4.564987,3.2169755,t-shirt
21.49428,1.0442389,ankle boot
20.688105,0.4368123,ankle boot
6.9313335,-3.789708,pullover
-6.2591577,1.8655467,t-shirt
11.900375,-12.503714,bag
8.091869,15.927085,trouser
6.888318,-5.638146,pullover
19.977987,-0.48098147,ankle boot
-1.3736717,13.418308,dress
14.309024,4.4026084,sandal
12.362824,-12.028374,bag
8.3329935,-5.343456,pullover
0.28176928,13.085857,dress
6.479826,15.244074,trouser
-0.8559788,12.231967,dress
8.618311,13.525298,trouser
7.6690173,13.931123,trouser
7.7604456,-5.8661184,pullover
-5.8076987,1.1349632,t-shirt
11.119248,-12.550706,bag
2.0932767,-0.2213375,coat
14.265895,5.389682,sandal
8.446313,15.677874,trouser
1.2219883,6.187074,dress
16.957373,11.484642,sneaker
-1.6322631,12.883315,dress
-1.8142867,13.154996,dress
20.93041,0.623916,ankle boot
7.254716,-5.160487,pullover
17.810497,11.476465,sneaker
7.69149,-5.376043,pullover
0.4933072,5.9442415,t-shirt
12.303448,-12.470087,bag
21.017519,1.6472918,ankle boot
21.23206,2.6288989,ankle boot
8.672271,14.854258,trouser
21.564997,2.5020335,ankle boot
6.6392126,15.242131,trouser
5.7407813,-5.313972,pullover
20.04201,0.22399229,ankle boot
-1.4830419,13.4346075,dress
8.456021,-5.3844233,pullover
-1.1984924,10.609579,dress
-1.3783103,-1.8428537,shirt
8.088369,-7.29547,pullover
19.479677,12.652939,sneaker
1.3257375,2.0873466,coat
13.131033,-11.8914,bag
6.216612,-5.7910037,pullover
16.12833,11.006971,sneaker
8.82301,13.546303,trouser
2.2306228,0.45860484,coat
17.488409,11.027951,sneaker
7.761049,-4.743933,pullover
0.48140788,-3.4934983,shirt
-6.196146,1.4830121,t-shirt
-0.98190564,-2.1565614,shirt
-0.48072565,13.007568,dress
14.541105,2.5600717,sandal
-1.0829254,11.371545,dress
0.3631481,2.6466832,coat
4.6336246,1.4286975,shirt
-4.34417,3.384942,t-shirt
0.28726354,13.088511,dress
-6.210463,1.1737605,t-shirt
13.5607195,-11.499743,bag
9.581883,14.3017235,trouser
6.5402946,15.612869,trouser
14.455828,3.8681204,sandal
8.222573,-6.563927,pullover
2.464464,2.903756,shirt
14.180723,3.0271084,sandal
6.4748335,15.794792,trouser
6.4379144,15.705842,trouser
8.30787,14.852316,trouser
16.043516,11.773822,sneaker
0.8031656,13.215103,dress
1.1932749,1.7675031,coat
6.2154512,-4.9895105,pullover
-5.9646544,1.4879804,t-shirt
-1.5337805,13.382702,dress
13.866379,5.2574654,sandal
-1.508743,12.651731,dress
19.034384,12.771081,sneaker
0.6695698,12.787178,dress
14.505733,4.6036716,sandal
14.570322,-10.469496,bag
-1.1334568,-2.817423,shirt
3.2874517,-0.90672493,coat
8.32987,-7.1857486,pullover
-0.57084084,13.05681,dress
7.4252043,15.911339,trouser
14.792008,2.455535,sandal
8.222176,-7.270186,pullover
16.553686,11.417225,sneaker
8.213271,-4.999601,dress
20.001148,0.8028529,ankle boot
21.120903,0.32650137,ankle boot
0.3232468,13.23927,dress
2.8462427,4.7821345,shirt
4.6428924,2.2494895,t-shirt
0.84542364,2.103906,coat
18.952484,11.780436,sneaker
-6.3726983,1.3079876,t-shirt
15.889589,0.47608116,sandal
-4.3548136,3.5256765,t-shirt
21.49252,3.2250369,ankle boot
16.325449,12.030368,sneaker
2.8799458,-2.1767142,coat
14.538628,2.8392012,sandal
20.32365,1.742156,ankle boot
14.799213,-8.795433,bag
7.2762575,14.888278,trouser
2.754721,4.942437,shirt
18.38403,12.565123,sneaker
5.4560504,-0.2092712,shirt
20.085281,-0.47101325,ankle boot
17.49665,11.01349,sneaker
13.637124,-9.964481,bag
11.023154,-12.086058,bag
8.030028,15.469077,trouser
20.85613,0.28666905,ankle boot
14.867644,0.664488,sandal
-5.8640943,1.2828931,t-shirt
0.4891556,2.280467,coat
14.427315,3.4198794,sandal
1.8994529,-0.8042594,coat
21.325417,0.087458745,ankle boot
21.752426,1.254285,ankle boot
5.788992,-4.3393335,pullover
6.2096076,-5.051853,pullover
-4.9392047,2.554582,t-shirt
0.8232201,1.5099069,coat
8.084643,13.682463,trouser
-5.8523526,1.8629413,t-shirt
0.002407174,-2.895655,shirt
0.45122048,2.378403,coat
15.090205,-9.1619005,bag
4.027307,-1.7180529,coat
19.870802,-1.1588045,ankle boot
20.253792,0.5549406,ankle boot
8.175267,-7.0629425,pullover
14.044516,-10.156162,bag
20.081131,-0.74659395,ankle boot
0.6328467,12.372905,dress
15.530672,-9.783273,bag
-1.1688193,-1.9619205,shirt
11.852283,-12.598655,bag
14.880524,-10.313054,bag
3.8962727,-1.0373516,coat
8.370172,-7.107752,pullover
-4.706711,3.0690928,t-shirt
-0.5368629,-1.3801016,shirt
7.327184,-7.3176823,pullover
21.128323,0.56404245,ankle boot
7.4928064,14.371579,trouser
14.689728,0.94044113,sandal
-5.0060415,2.2229502,t-shirt
19.974548,-0.6151576,ankle boot
0.96579814,0.9561459,coat
12.687624,-12.176358,bag
0.10898047,12.456568,dress
-2.1129134,12.825268,dress
1.9162828,-0.10147487,coat
18.304527,12.557564,sneaker
8.656072,15.655023,trouser
21.453106,0.54658526,ankle boot
19.482306,12.1156845,sneaker
18.784956,12.461518,sneaker
-0.19633041,-3.0881598,shirt
0.3134827,12.738569,dress
-5.4409313,1.0395968,t-shirt
-3.8787627,2.0426488,t-shirt
21.39139,2.6703043,ankle boot
7.443183,-7.1937633,pullover
7.4178605,11.685903,trouser
6.4663796,-4.3899355,pullover
7.6968513,12.575651,trouser
2.4682379,2.9216201,shirt
4.0319915,-1.0681913,coat
20.818933,2.0479903,ankle boot
20.838728,2.0952137,ankle boot
-1.6252532,12.228782,dress
-6.175476,1.1808199,t-shirt
14.416482,3.8983345,sandal
18.780476,11.845188,sneaker
21.730043,1.7209382,ankle boot
-0.7381353,-0.6989271,shirt
21.328533,2.4557943,ankle boot
20.052244,0.69384223,ankle boot
-5.9761624,1.2518067,t-shirt
12.314761,-12.379033,bag
-4.973589,2.4969554,t-shirt
-0.94921285,-0.7816613,shirt
-1.2930233,12.497557,dress
19.570704,12.283051,sneaker
-5.293139,1.8454735,t-shirt
6.319409,-6.1729097,pullover
0.8987347,6.7127275,t-shirt
-5.3466477,1.8863509,t-shirt
5.929791,-4.094226,pullover
8.5309515,-7.05671,pullover
-0.45787194,13.693266,dress
8.32362,13.545653,trouser
16.37252,11.752874,sneaker
7.7817693,15.481598,trouser
15.680303,0.16474181,sandal
19.301144,12.462039,sneaker
7.314338,14.691551,trouser
7.387257,11.597946,trouser
0.3074589,13.510585,dress
18.39124,11.924045,sneaker
-3.8649023,3.1776564,t-shirt
15.158297,1.6887826,sandal
12.792802,-11.512861,bag
14.571386,2.7883248,sandal
18.537556,11.815345,sneaker
14.335615,2.3000944,sandal
7.429034,-4.0916195,pullover
6.4263926,-0.06295487,pullover
12.204041,-11.487239,bag
15.619161,10.958188,sneaker
-1.5570366,9.742928,dress
2.492499,-2.0380895,coat
21.19817,2.486996,ankle boot
3.1037505,2.9089835,shirt
8.666518,-6.773953,pullover
21.560583,1.678666,ankle boot
2.819452,-2.0352905,coat
-0.55514985,-4.153696,shirt
8.198866,13.77806,trouser
20.11416,-0.12024745,ankle boot
-1.4001875,-1.6674174,shirt
0.23466034,13.237365,dress
11.459307,-12.612696,bag
0.92210686,13.134889,dress
8.552647,-6.649316,coat
14.536741,3.141062,sandal
-1.6031241,-2.1503704,shirt
1.3610846,2.4427128,coat
7.1578655,-4.2995605,pullover
2.1006594,4.359915,shirt
19.90876,11.98747,sneaker
8.504931,-6.783442,pullover
8.228464,14.246343,trouser
18.755234,12.379831,sneaker
6.0032945,-6.0644135,pullover
-5.1447763,2.1050363,t-shirt
21.743433,2.5035064,ankle boot
7.3291626,-5.624549,pullover
15.86549,0.42338517,sandal
0.1688016,12.291908,dress
14.862764,-8.713389,bag
16.64924,11.604582,sneaker
-1.7360564,11.56472,dress
-4.9252005,2.0738885,t-shirt
-0.027865069,12.648748,dress
16.30702,11.965006,sneaker
6.661237,15.4002905,trouser
14.830382,0.512432,sandal
-6.2555118,1.7924798,t-shirt
15.611422,0.006970918,sandal
13.403764,-11.135114,bag
2.3055544,-2.1607156,coat
-5.715178,1.485191,t-shirt
-1.3270252,-2.9113512,shirt
18.58764,12.409431,sneaker
14.539593,0.9902636,sandal
14.25556,4.35079,sandal
14.765754,-10.251022,bag
1.9350848,4.3264933,shirt
4.6533833,1.1326466,shirt
7.0778146,15.888869,trouser
-1.3168565,-1.1155417,shirt
14.59211,-8.945322,bag
-1.1873318,-3.9217007,shirt
-0.1690384,12.881197,dress
0.034856785,12.612927,dress
20.075836,0.7204224,ankle boot
12.561306,-11.80094,bag
8.570932,-6.615327,pullover
-1.4884106,11.046174,dress
-4.1295743,3.7977157,t-shirt
6.821248,16.083387,trouser
3.493831,-0.8820215,coat
7.4291563,13.51258,trouser
2.30843,0.5263881,coat
12.016979,-11.773365,bag
