x,y,prediction,timestamp
15.666903,-9.0380745,bag,07-09-2021 18:43:56.339325
2.9200006,-1.4736836,coat,07-09-2021 18:44:24.711387
0.3546976,-4.274992,shirt,07-09-2021 18:44:31.910744
19.245136,11.604544,sneaker,07-09-2021 18:44:32.959994
15.590379,0.52668494,sandal,07-09-2021 18:44:49.111867
7.399207,-6.184834,pullover,07-09-2021 18:44:58.535486
11.318976,-12.445817,bag,07-09-2021 18:45:03.363156
0.6087357,1.5550964,coat,07-09-2021 18:45:05.354186
13.175838,-11.754769,bag,07-09-2021 18:45:08.583741
13.454827,-9.823118,bag,07-09-2021 18:45:12.692843
4.002843,2.2683518,shirt,07-09-2021 18:45:14.722875
20.921133,-0.28134146,ankle boot,07-09-2021 18:45:16.892699
19.252872,12.147651,sneaker,07-09-2021 18:45:27.051247
13.771578,4.2135983,sandal,07-09-2021 18:45:57.522255
15.385759,-9.527114,bag,07-09-2021 18:46:06.844454
19.306286,11.399493,sneaker,07-09-2021 18:46:15.335912
19.405397,11.913752,sneaker,07-09-2021 18:46:18.300671
14.905541,-9.906772,bag,07-09-2021 18:46:26.634026
18.696362,12.588999,sneaker,07-09-2021 18:46:36.838339
18.773554,11.697291,sneaker,07-09-2021 18:46:55.173820
5.925317,-4.5315433,pullover,07-09-2021 18:46:59.693926
12.168004,-11.402488,bag,07-09-2021 18:47:14.077595
2.4861152,0.13345262,coat,07-09-2021 18:47:22.904860
15.05999,-9.684689,bag,07-09-2021 18:47:25.077484
15.564214,0.018214168,sandal,07-09-2021 18:47:30.085573
20.908985,-0.54821473,ankle boot,07-09-2021 18:47:37.453111
11.997639,-12.56594,bag,07-09-2021 18:47:42.281154
-1.3298872,10.217493,dress,07-09-2021 18:47:50.812453
-1.0433353,-0.61986625,shirt,07-09-2021 18:48:12.260758
-1.191934,-3.1768727,shirt,07-09-2021 18:48:39.319226
-0.87686735,-4.5160694,shirt,07-09-2021 18:48:46.215490
15.213377,2.208115,sandal,07-09-2021 18:48:48.075423
17.889471,11.107835,sneaker,07-09-2021 18:48:56.652469
16.413664,11.811798,sneaker,07-09-2021 18:49:00.168071
-1.0773543,-1.2193487,shirt,07-09-2021 18:49:00.317156
7.824784,14.943362,trouser,07-09-2021 18:49:03.700008
20.419838,2.070795,ankle boot,07-09-2021 18:49:21.903801
-0.53978956,-3.3325636,shirt,07-09-2021 18:49:24.139736
17.58944,11.141061,sneaker,07-09-2021 18:49:24.727580
15.221442,1.4601256,sandal,07-09-2021 18:49:30.113252
7.663103,12.863228,trouser,07-09-2021 18:49:51.118259
15.410668,-9.51687,bag,07-09-2021 18:50:05.792308
14.105362,2.9998627,sandal,07-09-2021 18:50:15.105578
17.966146,11.258128,sneaker,07-09-2021 18:50:19.160152
21.117321,1.2445791,ankle boot,07-09-2021 18:50:19.164661
12.362786,-11.650093,bag,07-09-2021 18:50:42.505727
13.294593,-10.882994,bag,07-09-2021 18:50:46.792933
-0.025252596,-4.305189,shirt,07-09-2021 18:50:52.765730
21.29141,2.328673,ankle boot,07-09-2021 18:50:54.400576
15.036247,-9.514376,bag,07-09-2021 18:50:54.914853
19.31758,12.227634,sneaker,07-09-2021 18:50:56.979320
19.224577,11.456574,sneaker,07-09-2021 18:51:06.510362
15.514386,-9.762408,bag,07-09-2021 18:51:11.182522
15.1280775,-1.1325991,sandal,07-09-2021 18:51:23.706572
21.157429,0.80860686,ankle boot,07-09-2021 18:51:26.869085
2.9056215,-1.548666,coat,07-09-2021 18:51:33.517093
15.332533,-8.912825,bag,07-09-2021 18:51:39.452769
13.483082,-9.945514,bag,07-09-2021 18:51:48.209608
21.59808,2.3204448,ankle boot,07-09-2021 18:51:54.564400
14.353389,3.6130786,sandal,07-09-2021 18:52:37.975195
10.503241,-12.021666,bag,07-09-2021 18:52:55.808777
-0.2673243,13.119921,dress,07-09-2021 18:52:59.052615
0.4277636,-3.706402,shirt,07-09-2021 18:53:07.459958
2.6059968,4.720458,shirt,07-09-2021 18:53:09.876104
14.564029,4.304754,sandal,07-09-2021 18:53:16.090880
17.336954,10.968532,sneaker,07-09-2021 18:53:29.726191
12.955076,-11.814249,bag,07-09-2021 18:53:43.172299
0.18049419,-3.472804,shirt,07-09-2021 18:53:43.374872
19.010601,11.593325,sneaker,07-09-2021 18:53:45.032979
8.135313,15.232568,trouser,07-09-2021 18:53:49.157589
12.168004,-11.402488,bag,07-09-2021 18:53:52.576558
18.095078,11.282059,sneaker,07-09-2021 18:54:16.575334
18.549982,11.869107,sneaker,07-09-2021 18:54:24.065158
0.4137482,12.719641,dress,07-09-2021 18:54:28.341502
14.17681,3.7667706,sandal,07-09-2021 18:54:51.013740
19.739305,12.482063,sneaker,07-09-2021 18:55:12.712424
0.92729723,2.5907307,coat,07-09-2021 18:55:28.129407
2.886696,3.2237735,shirt,07-09-2021 18:55:31.741748
19.013536,12.187923,sneaker,07-09-2021 18:55:50.480228
16.676044,11.57212,sneaker,07-09-2021 18:55:52.554205
18.922033,11.493165,sneaker,07-09-2021 18:56:03.415880
14.149536,2.8895757,sandal,07-09-2021 18:56:16.232342
5.256476,0.19174483,shirt,07-09-2021 18:56:22.022609
-0.478482,-2.1257699,shirt,07-09-2021 18:56:25.885925
14.462774,-9.516091,bag,07-09-2021 18:56:26.135831
2.126759,0.29414117,coat,07-09-2021 18:56:29.206887
13.960729,3.3315396,sandal,07-09-2021 18:56:34.655913
16.24847,11.958316,sneaker,07-09-2021 18:56:39.689824
11.123824,-12.108955,bag,07-09-2021 18:56:45.579011
7.6401052,-5.940358,shirt,07-09-2021 18:56:46.102471
19.06289,12.282874,sneaker,07-09-2021 18:56:52.172070
19.50121,12.161712,sneaker,07-09-2021 18:56:56.857778
-1.6313956,-2.030764,shirt,07-09-2021 18:56:57.602557
11.230665,-12.6124115,bag,07-09-2021 18:57:00.385003
18.610598,12.509652,sneaker,07-09-2021 18:57:23.792785
-0.17855817,11.779419,dress,07-09-2021 18:57:34.674990
0.6932591,13.0363455,dress,07-09-2021 18:57:36.534125
19.503641,12.640045,sneaker,07-09-2021 18:57:36.996764
10.583917,-11.928371,bag,07-09-2021 18:57:41.848631
19.690474,12.480193,sneaker,07-09-2021 18:57:52.891446
21.044743,3.6563804,ankle boot,07-09-2021 18:57:55.500752
1.2247372,0.5389331,coat,07-09-2021 18:58:08.232454
12.4254465,-11.408985,bag,07-09-2021 18:58:29.681902
14.593927,-9.671431,bag,07-09-2021 18:58:31.890193
-0.6317835,13.109408,dress,07-09-2021 18:58:34.922086
14.426441,3.1985483,sandal,07-09-2021 18:58:38.287233
-1.2871919,9.747253,dress,07-09-2021 18:58:40.007698
2.5679817,-0.45545366,coat,07-09-2021 18:58:42.326206
21.349758,2.3697557,ankle boot,07-09-2021 18:58:53.446575
18.43456,12.029469,sneaker,07-09-2021 18:59:04.069059
3.5724213,2.6877985,shirt,07-09-2021 18:59:08.153742
11.913979,-12.168352,bag,07-09-2021 18:59:19.999772
2.819452,-2.0352905,coat,07-09-2021 18:59:35.287078
-1.7392308,-1.9034835,shirt,07-09-2021 18:59:39.095313
-1.6995707,-1.8268722,shirt,07-09-2021 18:59:42.683513
1.3261293,0.9010035,coat,07-09-2021 18:59:59.593159
0.7445991,1.1158109,coat,07-09-2021 19:00:13.057684
14.9111185,0.6461973,sandal,07-09-2021 19:00:15.194160
15.193695,-10.201294,bag,07-09-2021 19:00:21.446355
-6.0525312,2.1386676,t-shirt,07-09-2021 19:00:35.657081
20.022657,-0.7939063,ankle boot,07-09-2021 19:00:58.220252
19.098938,11.365506,sneaker,07-09-2021 19:01:06.033176
-0.07503999,13.542997,dress,07-09-2021 19:01:13.682543
16.262209,11.704773,sneaker,07-09-2021 19:01:24.294280
18.356552,12.471641,sneaker,07-09-2021 19:01:31.994276
7.716619,-4.934114,shirt,07-09-2021 19:01:46.922389
-1.4483666,10.956217,dress,07-09-2021 19:01:49.399807
19.294462,11.369983,sneaker,07-09-2021 19:01:59.967695
17.981937,11.696584,sneaker,07-09-2021 19:02:03.984283
11.070123,-12.409227,bag,07-09-2021 19:02:38.537416
11.909185,-12.397159,bag,07-09-2021 19:02:43.463140
0.6139694,1.8480709,coat,07-09-2021 19:02:55.367564
18.64296,11.313565,sneaker,07-09-2021 19:02:55.429836
2.3792877,0.021831052,coat,07-09-2021 19:03:12.882986
21.153032,1.9432082,ankle boot,07-09-2021 19:03:30.199059
13.754847,-9.86648,bag,07-09-2021 19:03:31.200723
-0.7546121,-3.1268091,shirt,07-09-2021 19:03:40.157595
14.015887,-10.276323,bag,07-09-2021 19:03:51.296921
14.91001,-10.203401,bag,07-09-2021 19:03:55.328847
16.74409,12.087937,sneaker,07-09-2021 19:04:02.964282
17.861921,11.09734,sneaker,07-09-2021 19:04:14.074727
0.3084299,-4.0731354,shirt,07-09-2021 19:04:14.828471
14.158621,1.4762632,sandal,07-09-2021 19:04:34.715508
2.9673445,-1.0774561,coat,07-09-2021 19:04:39.120532
0.3553314,11.80493,bag,07-09-2021 19:04:39.197267
14.740181,1.9076152,sandal,07-09-2021 19:04:45.884440
-1.0286647,-0.92719537,shirt,07-09-2021 19:04:49.479361
21.330753,2.451264,ankle boot,07-09-2021 19:04:59.941291
12.975763,-11.559385,bag,07-09-2021 19:05:02.228154
10.903186,-12.446906,bag,07-09-2021 19:05:07.425058
21.49428,1.0442389,ankle boot,07-09-2021 19:05:08.685987
15.469427,-10.00557,bag,07-09-2021 19:05:16.098120
8.7394,15.267738,trouser,07-09-2021 19:05:17.851127
0.9648461,12.280257,coat,07-09-2021 19:05:23.022759
15.088172,-8.824099,bag,07-09-2021 19:05:40.869893
19.624083,12.2691,sneaker,07-09-2021 19:05:44.311144
14.407089,2.5660098,sandal,07-09-2021 19:05:44.750630
18.092817,11.869052,sneaker,07-09-2021 19:06:12.038144
7.963947,-4.332244,pullover,07-09-2021 19:06:16.539275
7.672462,13.799679,trouser,07-09-2021 19:06:24.967142
-1.5052806,10.693624,dress,07-09-2021 19:06:26.795390
15.631096,-9.650562,bag,07-09-2021 19:06:28.118716
2.3638427,2.954221,shirt,07-09-2021 19:06:56.409622
13.309689,-10.854397,bag,07-09-2021 19:07:03.242150
17.953255,12.348122,sneaker,07-09-2021 19:07:06.127614
18.929426,12.152124,sneaker,07-09-2021 19:07:07.360750
3.0135448,-1.2553065,coat,07-09-2021 19:07:19.615924
16.9524,11.827393,sneaker,07-09-2021 19:07:19.871618
13.111807,-11.797256,bag,07-09-2021 19:07:25.313700
15.539296,1.2095228,sandal,07-09-2021 19:07:32.985728
11.53465,-12.401152,bag,07-09-2021 19:07:34.247869
12.323338,-11.535946,bag,07-09-2021 19:07:43.010459
16.314857,11.893394,sneaker,07-09-2021 19:08:02.778763
15.367338,0.35234022,sandal,07-09-2021 19:08:14.555390
-0.5762361,-2.0935845,shirt,07-09-2021 19:08:22.670549
-1.9338329,10.68961,dress,07-09-2021 19:08:52.715630
18.903862,11.611473,sneaker,07-09-2021 19:09:08.713250
13.944627,3.3484848,sandal,07-09-2021 19:09:11.967017
19.27544,11.312504,sneaker,07-09-2021 19:09:15.687991
16.495184,11.65921,sneaker,07-09-2021 19:09:26.223833
17.943136,11.100388,sneaker,07-09-2021 19:09:26.486381
15.128474,-10.097805,bag,07-09-2021 19:09:47.712852
-1.4783049,-2.2988281,shirt,07-09-2021 19:10:18.199415
-1.6311278,9.802949,dress,07-09-2021 19:10:21.514325
17.175743,11.883626,sneaker,07-09-2021 19:10:48.739210
-0.15121673,-4.1530786,shirt,07-09-2021 19:10:56.920896
19.793478,12.417638,sneaker,07-09-2021 19:11:05.741354
-1.37625,-2.0075483,shirt,07-09-2021 19:11:13.547207
19.852215,12.542957,sneaker,07-09-2021 19:11:19.276910
16.462914,12.134692,sneaker,07-09-2021 19:11:19.852813
2.7953067,5.0445113,shirt,07-09-2021 19:11:22.359948
-0.5996218,-2.3581274,shirt,07-09-2021 19:11:30.628632
17.605637,11.031572,sneaker,07-09-2021 19:11:38.837095
21.201046,3.5755332,ankle boot,07-09-2021 19:11:41.429604
15.720042,-8.939006,bag,07-09-2021 19:11:43.724071
15.05999,-9.684689,bag,07-09-2021 19:11:44.455385
15.804966,0.361658,sandal,07-09-2021 19:11:51.281976
17.770502,11.438935,sneaker,07-09-2021 19:11:51.694126
-1.5537289,-1.8684942,shirt,07-09-2021 19:12:09.077112
15.482083,-0.19825335,sandal,07-09-2021 19:12:38.909093
12.6143875,-11.639375,bag,07-09-2021 19:12:44.320767
15.76027,0.47762734,sandal,07-09-2021 19:13:10.573421
-0.12862194,-4.1654506,shirt,07-09-2021 19:13:28.123595
4.5775404,-0.9156963,coat,07-09-2021 19:13:34.692289
2.9493024,-2.1004386,coat,07-09-2021 19:13:39.194752
21.113125,2.954648,ankle boot,07-09-2021 19:13:41.258579
17.05521,12.289926,sneaker,07-09-2021 19:13:42.442015
2.4939945,-1.26812,coat,07-09-2021 19:13:48.796967
13.663093,4.1577644,sandal,07-09-2021 19:13:48.975260
11.909711,-11.685366,bag,07-09-2021 19:13:51.607636
1.3360128,2.4789448,coat,07-09-2021 19:13:54.234132
20.825657,2.287122,ankle boot,07-09-2021 19:13:55.054235
7.6114726,-6.583113,pullover,07-09-2021 19:14:02.394389
13.7373085,4.1264853,sandal,07-09-2021 19:14:17.903272
19.339449,11.4046545,sneaker,07-09-2021 19:14:32.813835
12.805102,-11.481356,bag,07-09-2021 19:15:04.976213
14.252064,4.8266187,sandal,07-09-2021 19:15:07.322351
7.676826,13.272629,trouser,07-09-2021 19:15:13.116004
14.196005,3.023286,sandal,07-09-2021 19:15:15.677341
-0.85659987,-2.247066,shirt,07-09-2021 19:15:18.736935
15.585112,1.001421,sandal,07-09-2021 19:15:24.227521
21.29758,1.6665494,ankle boot,07-09-2021 19:15:37.147575
20.908829,-0.34059945,ankle boot,07-09-2021 19:15:55.456599
2.1843626,2.7644207,shirt,07-09-2021 19:16:03.366121
2.371858,4.819786,shirt,07-09-2021 19:16:14.209758
21.631481,2.3402438,ankle boot,07-09-2021 19:16:48.512116
19.588015,11.786921,sneaker,07-09-2021 19:17:05.699008
2.5308657,0.07838896,coat,07-09-2021 19:17:16.373151
19.34624,12.126287,sneaker,07-09-2021 19:17:18.427590
14.100798,3.0160897,sandal,07-09-2021 19:17:36.679498
-0.18031499,-4.1651263,shirt,07-09-2021 19:17:37.816148
21.319513,1.452406,sandal,07-09-2021 19:17:52.206313
18.057928,11.908134,sneaker,07-09-2021 19:17:56.547911
15.129611,2.1854897,sandal,07-09-2021 19:18:14.804881
19.428478,11.54102,sneaker,07-09-2021 19:18:24.785072
13.333932,-10.729781,bag,07-09-2021 19:18:29.185801
-1.4420131,10.763037,dress,07-09-2021 19:18:36.372443
0.80216694,2.0455244,coat,07-09-2021 19:18:38.808054
0.1615117,13.447356,dress,07-09-2021 19:18:40.297851
1.9762795,-1.9514883,coat,07-09-2021 19:18:45.056524
2.981507,4.475879,shirt,07-09-2021 19:18:46.751004
21.790733,2.3835442,ankle boot,07-09-2021 19:18:48.364787
11.222469,-12.032401,bag,07-09-2021 19:19:18.202349
13.915967,3.6555982,sandal,07-09-2021 19:19:19.393178
17.840807,12.119037,sneaker,07-09-2021 19:19:25.277482
15.910738,11.522509,sneaker,07-09-2021 19:19:45.485366
14.666063,0.7530984,sandal,07-09-2021 19:19:49.136676
-1.2813586,-1.112039,shirt,07-09-2021 19:19:57.392537
-1.0222318,-1.5056103,shirt,07-09-2021 19:20:09.746439
16.404331,12.092087,sneaker,07-09-2021 19:20:10.128633
3.534982,-1.4405453,coat,07-09-2021 19:20:19.060218
-5.6123705,1.4781724,t-shirt,07-09-2021 19:20:22.783358
21.396059,1.446975,ankle boot,07-09-2021 19:20:33.195486
14.077345,3.2123992,sandal,07-09-2021 19:20:52.889189
0.73089135,1.1816603,coat,07-09-2021 19:20:55.696119
13.954334,5.3718805,sandal,07-09-2021 19:20:56.563471
16.067867,11.480098,sneaker,07-09-2021 19:20:59.729194
18.442299,11.463433,sneaker,07-09-2021 19:21:08.916127
-0.06292315,12.693105,dress,07-09-2021 19:21:20.605864
-0.084240854,-2.8257773,shirt,07-09-2021 19:21:25.060919
18.4616,12.449174,sneaker,07-09-2021 19:21:37.778021
2.677664,-1.3757302,coat,07-09-2021 19:21:57.486461
12.096187,-12.160786,bag,07-09-2021 19:21:57.976484
18.747488,12.493613,sneaker,07-09-2021 19:22:13.760182
13.893523,4.6520705,sandal,07-09-2021 19:22:14.117951
-5.123018,2.711204,t-shirt,07-09-2021 19:22:15.882811
7.8863406,-4.503671,coat,07-09-2021 19:22:23.926468
18.44206,11.807173,sneaker,07-09-2021 19:22:40.379801
20.678675,0.32821453,ankle boot,07-09-2021 19:22:45.929327
21.143211,3.4850636,ankle boot,07-09-2021 19:22:46.360679
21.82367,2.5739965,ankle boot,07-09-2021 19:22:47.510389
9.280635,14.013539,trouser,07-09-2021 19:22:47.740607
11.973052,-11.72511,bag,07-09-2021 19:22:52.994944
14.662442,-10.381533,bag,07-09-2021 19:22:53.687927
-0.59929174,-2.8060713,shirt,07-09-2021 19:22:54.474853
2.2831576,4.6463013,shirt,07-09-2021 19:23:06.761238
13.513829,-9.876851,bag,07-09-2021 19:23:08.127832
18.252647,12.123239,sneaker,07-09-2021 19:23:17.435730
13.180546,-11.766965,bag,07-09-2021 19:23:30.571583
12.942194,-12.02178,bag,07-09-2021 19:23:36.304008
9.442179,1.8511201,sandal,07-09-2021 19:23:36.390996
6.7975035,-5.1842737,pullover,07-09-2021 19:23:48.412505
5.1816306,-0.033947706,shirt,07-09-2021 19:23:57.532934
16.738726,11.366782,sneaker,07-09-2021 19:23:59.415507
15.362356,-0.08028322,sandal,07-09-2021 19:24:00.910294
13.685645,-10.492385,bag,07-09-2021 19:24:09.862440
15.348242,0.0020142247,sandal,07-09-2021 19:24:11.006322
21.810335,1.2746261,ankle boot,07-09-2021 19:24:18.638366
2.8346076,0.1348358,coat,07-09-2021 19:24:25.102462
0.4530249,2.0177374,coat,07-09-2021 19:24:30.995987
15.18111,-0.7612168,sandal,07-09-2021 19:24:34.253738
19.307476,12.084381,sneaker,07-09-2021 19:24:39.963741
-0.23808679,-3.9882696,shirt,07-09-2021 19:24:41.067282
19.230703,11.871069,sneaker,07-09-2021 19:24:48.595364
2.470733,-1.2845258,coat,07-09-2021 19:25:01.377377
18.625057,11.32628,sneaker,07-09-2021 19:25:10.146637
-4.6033974,2.6246943,t-shirt,07-09-2021 19:25:34.791457
3.2402444,-0.70523643,coat,07-09-2021 19:25:38.915058
15.566068,-8.669802,bag,07-09-2021 19:25:39.743353
3.8992672,-2.1246707,coat,07-09-2021 19:26:08.095289
11.866683,-12.57925,bag,07-09-2021 19:26:19.893274
10.950223,-11.959776,bag,07-09-2021 19:26:22.683681
15.734798,0.7375821,sandal,07-09-2021 19:26:40.064950
10.53355,-11.822408,bag,07-09-2021 19:26:58.679661
11.940327,-12.196646,bag,07-09-2021 19:27:00.171549
15.223789,1.9767348,sandal,07-09-2021 19:27:24.714735
14.886859,-8.66343,bag,07-09-2021 19:27:26.157443
8.5849905,15.711016,trouser,07-09-2021 19:27:28.740952
7.9996686,15.34263,trouser,07-09-2021 19:27:30.676603
18.912537,12.660287,sneaker,07-09-2021 19:27:49.912671
2.1559665,2.7250416,shirt,07-09-2021 19:27:56.814058
2.6759052,4.91052,shirt,07-09-2021 19:28:05.315178
-1.6415008,12.304795,dress,07-09-2021 19:28:25.729182
3.1089864,-1.3086623,coat,07-09-2021 19:28:33.399712
11.964436,-12.133587,bag,07-09-2021 19:28:34.621761
18.310022,12.253707,sneaker,07-09-2021 19:28:35.416970
13.247727,-11.148047,bag,07-09-2021 19:28:37.388994
19.921402,-0.95163333,ankle boot,07-09-2021 19:28:51.665261
3.7438464,-0.274713,coat,07-09-2021 19:28:56.866248
2.5176983,4.789955,shirt,07-09-2021 19:29:07.543113
15.57158,-9.478542,bag,07-09-2021 19:29:33.756750
16.139112,11.808133,sneaker,07-09-2021 19:29:38.425825
21.529486,1.8161241,ankle boot,07-09-2021 19:29:58.749477
14.905425,-9.240812,bag,07-09-2021 19:30:10.285728
14.6826315,4.1405096,sandal,07-09-2021 19:30:21.348715
12.376201,-12.334708,bag,07-09-2021 19:30:24.299768
19.232077,12.707639,sneaker,07-09-2021 19:30:30.327932
13.521354,-9.887143,bag,07-09-2021 19:30:31.789778
14.869366,-10.359877,bag,07-09-2021 19:30:54.121846
-1.6662714,-1.6947842,shirt,07-09-2021 19:30:55.931006
15.838037,0.35635054,sandal,07-09-2021 19:30:56.783887
1.6014766,-0.22691691,coat,07-09-2021 19:30:59.165322
17.645416,10.935264,sneaker,07-09-2021 19:31:20.183382
2.427647,-0.38977227,coat,07-09-2021 19:31:27.165984
-1.6673596,11.733711,dress,07-09-2021 19:31:32.105401
13.368311,-10.735634,bag,07-09-2021 19:31:44.652768
14.104191,3.9030197,sandal,07-09-2021 19:31:46.985168
21.09282,1.457076,ankle boot,07-09-2021 19:31:50.535784
-1.0578752,-2.7923853,shirt,07-09-2021 19:31:53.881179
18.75141,12.673463,sneaker,07-09-2021 19:32:02.316903
15.529417,-9.398373,bag,07-09-2021 19:32:11.608848
2.72778,3.460397,shirt,07-09-2021 19:32:11.865197
18.82541,11.392823,sneaker,07-09-2021 19:32:15.364606
11.816633,-12.667677,bag,07-09-2021 19:32:41.607307
19.526114,12.636907,sneaker,07-09-2021 19:32:59.202967
0.011806751,-4.3087425,shirt,07-09-2021 19:33:23.786295
15.29247,0.92012286,sandal,07-09-2021 19:33:32.914616
1.2437346,1.4203885,coat,07-09-2021 19:33:39.197297
10.773644,-12.4170065,bag,07-09-2021 19:33:40.471947
14.200375,-10.253915,bag,07-09-2021 19:33:43.334635
14.228693,4.9100704,sandal,07-09-2021 19:33:54.523358
15.34425,-0.62877023,sandal,07-09-2021 19:33:54.657272
-1.4519244,-2.0240963,shirt,07-09-2021 19:34:08.813784
14.549643,1.0794748,sandal,07-09-2021 19:34:17.080608
-4.3543954,3.3912222,bag,07-09-2021 19:34:24.796966
3.6324787,-1.2929636,coat,07-09-2021 19:34:40.699192
4.057464,-1.7134893,coat,07-09-2021 19:34:43.932584
21.267838,2.6481612,ankle boot,07-09-2021 19:34:53.086043
15.077463,-9.282341,bag,07-09-2021 19:34:55.674283
14.882233,0.93199843,sandal,07-09-2021 19:35:27.037963
10.7712555,-12.328112,bag,07-09-2021 19:35:36.042268
2.6753972,-2.3449981,coat,07-09-2021 19:35:41.558721
15.569361,-0.059059724,sandal,07-09-2021 19:35:45.126133
10.735912,-11.993227,bag,07-09-2021 19:35:50.683396
7.8881574,16.163008,trouser,07-09-2021 19:35:53.082724
17.664354,11.0907135,sneaker,07-09-2021 19:36:01.950074
19.71782,-1.0012565,ankle boot,07-09-2021 19:36:03.485790
15.720196,0.4515826,sandal,07-09-2021 19:36:05.349754
11.33374,-12.533763,bag,07-09-2021 19:36:15.583361
14.715777,-8.81303,bag,07-09-2021 19:36:15.597393
2.0301077,-1.2277056,coat,07-09-2021 19:36:19.403100
18.394096,11.553715,sneaker,07-09-2021 19:36:31.702169
18.82965,12.866787,sneaker,07-09-2021 19:36:32.143963
7.886008,13.858317,trouser,07-09-2021 19:36:37.797274
14.599828,0.89979005,sandal,07-09-2021 19:36:38.219925
2.6458845,3.1026726,shirt,07-09-2021 19:36:41.042884
-1.2416706,-2.1426542,shirt,07-09-2021 19:36:50.462554
15.705985,1.1131788,sandal,07-09-2021 19:37:02.143946
18.802967,12.582372,sneaker,07-09-2021 19:37:06.986989
19.07272,11.31282,sneaker,07-09-2021 19:37:16.569888
11.985273,-12.091854,bag,07-09-2021 19:37:17.403887
18.481262,12.307438,sneaker,07-09-2021 19:37:37.935359
19.210257,12.576999,sneaker,07-09-2021 19:37:53.183371
-0.18442667,12.492945,shirt,07-09-2021 19:38:10.053899
1.8691368,-1.1135315,coat,07-09-2021 19:38:27.812555
15.862504,0.31849277,sandal,07-09-2021 19:38:30.210564
6.3355503,-5.9331455,pullover,07-09-2021 19:38:31.787336
1.0468249,1.5036333,coat,07-09-2021 19:38:32.080664
20.760014,0.0779177,ankle boot,07-09-2021 19:38:39.388781
21.474312,0.7255187,ankle boot,07-09-2021 19:38:42.728684
18.63232,12.467374,sneaker,07-09-2021 19:39:08.185886
20.306562,0.92176884,ankle boot,07-09-2021 19:39:15.244314
1.3020614,0.38160968,coat,07-09-2021 19:39:17.159172
15.3037405,-0.73006946,sandal,07-09-2021 19:39:18.625076
13.378367,-10.801426,bag,07-09-2021 19:39:22.503094
12.653902,-11.932617,bag,07-09-2021 19:39:32.405981
6.8446,-3.8240492,pullover,07-09-2021 19:39:47.621460
12.505294,-11.732244,bag,07-09-2021 19:40:13.769001
12.197064,-11.680178,bag,07-09-2021 19:40:27.548747
13.907309,3.944515,sandal,07-09-2021 19:40:44.793860
21.088453,0.6470362,ankle boot,07-09-2021 19:40:50.971318
5.4105096,0.115975134,shirt,07-09-2021 19:40:59.573836
0.80887216,1.0861077,shirt,07-09-2021 19:41:07.762655
19.976894,11.898405,sneaker,07-09-2021 19:41:08.849223
21.30121,0.6109644,ankle boot,07-09-2021 19:41:11.410712
20.433723,0.6296526,ankle boot,07-09-2021 19:41:24.113059
10.751031,-12.3167095,bag,07-09-2021 19:41:24.865988
0.8026409,-3.9874957,shirt,07-09-2021 19:41:27.154763
14.4031315,-10.207427,bag,07-09-2021 19:41:31.909189
-0.2672436,13.5976515,dress,07-09-2021 19:41:35.474483
13.519588,-9.893138,bag,07-09-2021 19:41:40.653567
-1.2316478,11.961789,dress,07-09-2021 19:41:52.588468
17.99456,11.416617,sneaker,07-09-2021 19:41:53.083706
13.775148,3.4863493,sandal,07-09-2021 19:42:15.902703
2.8692513,4.861176,shirt,07-09-2021 19:42:20.853172
15.612914,-8.9755,bag,07-09-2021 19:42:25.067864
20.889027,0.86590385,ankle boot,07-09-2021 19:42:34.707030
17.65547,11.850171,sneaker,07-09-2021 19:42:39.570113
13.211882,-11.873908,bag,07-09-2021 19:42:44.056725
16.921167,11.901566,sneaker,07-09-2021 19:42:45.967639
14.6588745,-8.855589,bag,07-09-2021 19:42:49.322710
14.528743,4.173647,sandal,07-09-2021 19:43:05.543589
14.649663,2.9469428,sandal,07-09-2021 19:43:13.618692
20.01691,0.85173285,ankle boot,07-09-2021 19:43:13.710030
-1.9892322,10.883871,shirt,07-09-2021 19:43:35.609299
17.392733,11.033902,sneaker,07-09-2021 19:43:42.791720
3.8223884,3.1959648,shirt,07-09-2021 19:43:50.223150
0.3289202,12.783723,dress,07-09-2021 19:43:50.791754
18.79355,12.359652,sneaker,07-09-2021 19:43:52.767952
14.451297,-10.481226,bag,07-09-2021 19:44:07.485146
6.1392827,-6.586141,pullover,07-09-2021 19:44:09.391323
1.486916,2.3363304,coat,07-09-2021 19:44:10.286552
4.863066,1.7400522,dress,07-09-2021 19:44:16.854826
14.240556,4.9536033,sandal,07-09-2021 19:44:33.584162
19.230053,12.057027,sneaker,07-09-2021 19:44:41.947504
15.424876,-9.552572,bag,07-09-2021 19:44:48.612779
11.286235,-12.400407,bag,07-09-2021 19:44:53.611265
17.78957,12.225321,sneaker,07-09-2021 19:45:24.288226
13.995689,3.2388058,sandal,07-09-2021 19:45:31.634611
19.205227,12.524621,sneaker,07-09-2021 19:45:34.400174
1.3847059,2.4217308,coat,07-09-2021 19:45:36.524118
2.6565127,-0.45924917,coat,07-09-2021 19:45:38.341789
14.641499,-9.691285,bag,07-09-2021 19:45:38.597202
11.8419895,-12.586451,bag,07-09-2021 19:45:42.647044
15.194331,1.7881503,sandal,07-09-2021 19:45:50.943602
17.036833,12.1835375,sneaker,07-09-2021 19:45:59.923701
-0.06328884,-4.258094,shirt,07-09-2021 19:46:02.752286
